date,open,high,low,close,volume
2022-06-14,,,,8363.0,4675352976.0
2022-06-15,,,,8360.38,6539070712.0
2022-06-16,,,,8241.99,4681017457.0
2022-06-17,,,,8242.83,3845257104.0
2022-06-20,,,,8207.33,4682834763.0
2022-06-21,,,,8220.2,4552220844.0
2022-06-22,,,,8111.04,3709492025.0
2022-06-23,,,,8224.24,3884403882.0
2022-06-24,,,,8219.99,4085670396.0
2022-06-27,,,,8294.45,4480621791.0
2022-06-28,,,,8368.87,4124216860.0
2022-06-29,,,,8336.75,5148378248.0
2022-06-30,,,,8370.88,4477119778.0
2022-07-01,,,,8402.8,3850181198.0
2022-07-04,,,,8432.09,4024621272.0
2022-07-05,,,,8444.23,4225717062.0
2022-07-06,,,,8283.71,4287421699.0
2022-07-07,,,,8346.2,3345018281.0
2022-07-08,,,,8354.36,3257742814.0
2022-07-11,,,,8249.08,4057181104.0
2022-07-12,,,,8262.81,4147916283.0
2022-07-13,,,,8276.19,4395600265.0
2022-07-14,,,,8183.76,4925312130.0
2022-07-15,,,,8013.73,5126631516.0
2022-07-18,,,,8213.83,3825972416.0
2022-07-19,,,,8245.94,3271617489.0
2022-07-20,,,,8273.96,2871893549.0
2022-07-21,,,,8162.6,3570035492.0
2022-07-22,,,,8126.07,2983575583.0
2022-07-25,,,,8118.64,2644819620.0
2022-07-26,,,,8238.03,3130588680.0
2022-07-27,,,,8245.44,2764428397.0
2022-07-28,,,,8287.73,3074441352.0
2022-07-29,,,,8219.66,3288120677.0
2022-08-01,,,,8246.66,3016655665.0
2022-08-02,,,,8014.34,3932602171.0
2022-08-03,,,,7909.68,3253040980.0
2022-08-04,,,,7953.39,2790911283.0
2022-08-05,,,,8015.13,2477990607.0
2022-08-08,,,,8142.26,2741866864.0
2022-08-09,,,,8159.66,2390821617.0
2022-08-10,,,,8124.52,2109141240.0
2022-08-11,,,,8226.62,2758185320.0
2022-08-12,,,,8282.81,2808757696.0
2022-08-15,,,,8303.68,2759459172.0
2022-08-16,,,,8348.73,2871605879.0
2022-08-17,,,,8375.38,3214693705.0
2022-08-18,,,,8304.0,2496814830.0
2022-08-19,,,,8366.94,3119700533.0
2022-08-22,,,,8440.33,3001075539.0
2022-08-23,,,,8481.62,2771492485.0
2022-08-24,,,,8329.28,3178042996.0
2022-08-25,,,,8481.17,3206497570.0
2022-08-26,,,,8443.71,2732713015.0
2022-08-29,,,,8509.96,3162544283.0
2022-08-30,,,,8459.84,3123449189.0
2022-08-31,,,,8374.18,3974747196.0
2022-09-01,,,,8430.02,3287099161.0
2022-09-02,,,,8425.17,2672221180.0
2022-09-05,,,,8551.72,3061099694.0
2022-09-06,,,,8695.33,3640416191.0
2022-09-07,,,,8670.88,2867525860.0
2022-09-08,,,,8639.71,2753069596.0
2022-09-09,,,,8730.63,3866719322.0
2022-09-13,,,,8671.74,3470573647.0
