date,open,high,low,close,volume
2011-02-18,2295.901,2295.901,2267.369,2272.948,1150194400
2011-02-21,2263.059,2306.994,2261.569,2306.122,1422134200
2011-02-22,2315.537,2317.59,2243.943,2246.392,1849439200
2011-02-23,2238.092,2258.275,2235.256,2251.144,1163939900
2011-02-24,2248.611,2271.916,2241.972,2264.782,1182646400
2011-02-25,2264.247,2282.527,2239.884,2273.354,1224395100
2011-02-28,2275.757,2295.706,2257.739,2292.927,1216980600
2011-03-01,2292.797,2317.479,2289.944,2304.893,1342839300
2011-03-02,2290.441,2305.923,2272.717,2294.347,1150720200
2011-03-03,2298.292,2321.883,2291.214,2293.094,1708099600
2011-03-04,2294.09,2334.103,2289.86,2332.318,1514036900
2011-03-07,2340.489,2386.95,2340.489,2385.015,2176518200
2011-03-08,2385.391,2393.845,2371.208,2387.509,1552147100
2011-03-09,2392.542,2398.018,2372.08,2379.604,1396617300
2011-03-10,2375.05,2375.05,2331.032,2333.499,1431139800
2011-03-11,2322.277,2342.507,2306.111,2311.538,1131747800
2011-03-14,2313.454,2324.819,2298.266,2318.877,1153680400
2011-03-15,2309.997,2309.997,2243.291,2281.091,1597649700
2011-03-16,2282.49,2316.653,2280.413,2311.484,1315858200
2011-03-17,2289.885,2320.3,2273.534,2285.47,1495763800
2011-03-18,2307.581,2313.443,2285.266,2290.244,1005361800
2011-03-21,2296.517,2303.218,2273.996,2285.58,942051300
2011-03-22,2294.724,2303.495,2267.032,2298.252,886156900
2011-03-23,2297.955,2324.722,2293.144,2322.76,1095873600
2011-03-24,2325.532,2328.984,2315.731,2317.397,1003255400
2011-03-25,2321.782,2352.804,2319.283,2346.161,1381814300
2011-03-28,2352.735,2367.192,2347.564,2350.48,1490559000
2011-03-29,2353.816,2377.644,2339.257,2340.458,1639344100
2011-03-30,2341.326,2348.778,2320.552,2337.495,1247836500
2011-03-31,2337.604,2349.702,2313.36,2323.981,935230000
2011-04-01,2328.89,2359.789,2321.491,2359.211,1000437600
2011-04-06,2357.079,2404.51,2356.712,2400.326,1717892000
2011-04-07,2403.871,2407.811,2388.131,2398.457,1265906200
2011-04-08,2395.438,2414.266,2390.067,2412.919,1177136100
2011-04-11,2420.676,2439.795,2400.973,2402.868,1622525100
2011-04-12,2394.796,2425.899,2390.191,2410.028,1945168800
2011-04-13,2397.787,2428.444,2389.324,2428.177,1313680900
2011-04-14,2435.078,2442.628,2420.033,2424.619,1436011800
2011-04-15,2420.028,2445.594,2405.031,2432.66,1342525500
2011-04-18,2426.064,2450.626,2422.809,2439.847,1427679600
2011-04-19,2421.93,2421.93,2383.163,2384.692,1399422000
2011-04-20,2393.767,2400.989,2373.062,2382.471,962461800
2011-04-21,2396.914,2416.353,2388.666,2404.156,1102522700
2011-04-22,2404.325,2406.669,2382.672,2388.443,983261700
2011-04-25,2379.79,2380.822,2343.841,2345.13,1117505600
2011-04-26,2344.128,2354.125,2323.839,2331.21,933394400
2011-04-27,2340.139,2350.246,2314.452,2328.514,1021550500
2011-04-28,2340.669,2357.868,2299.683,2304.486,1163419600
2011-04-29,2306.893,2326.72,2292.829,2323.859,977244500
2011-05-03,2326.77,2339.033,2310.517,2337.633,1048839100
2011-05-04,2324.918,2325.368,2276.479,2284.298,1294521600
2011-05-05,2276.141,2293.74,2265.366,2286.209,1004564000
2011-05-06,2259.604,2291.276,2253.568,2275.706,933017800
2011-05-09,2280.398,2295.541,2272.538,2280.908,744916600
2011-05-10,2287.129,2298.979,2276.426,2297.909,694306200
2011-05-11,2298.6,2300.744,2276.111,2283.064,689505100
2011-05-12,2267.136,2280.032,2255.468,2256.963,844929200
2011-05-13,2260.785,2278.429,2245.405,2277.49,825544100
2011-05-16,2271.603,2282.462,2249.754,2251.943,720159200
2011-05-17,2249.122,2280.594,2234.753,2263.939,769632600
2011-05-18,2260.909,2288.669,2257.624,2281.85,617763400
2011-05-19,2288.696,2289.714,2263.39,2266.035,637118300
2011-05-20,2264.385,2272.839,2259.631,2263.66,469665600
2011-05-23,2259.123,2259.123,2187.397,2190.013,1022408100
2011-05-24,2186.453,2193.143,2172.932,2185.561,680877600
2011-05-25,2184.563,2189.851,2160.998,2162.404,630240800
2011-05-26,2176.211,2186.32,2163.928,2166.311,564853300
2011-05-27,2168.822,2188.471,2161.338,2163.219,684032600
2011-05-30,2158.129,2179.315,2150.658,2161.757,738405900
2011-05-31,2165.052,2192.613,2160.334,2191.403,577382000
2011-06-01,2183.805,2186.474,2174.234,2184.324,639693800
2011-06-02,2162.288,2173.426,2129.637,2150.974,832341800
