date,close
2021-06-17,370.29
2021-06-20,370.51
2021-06-21,371.4
2021-06-22,372.3
2021-06-23,370.45
2021-06-24,370.09
2021-06-27,370.92
2021-06-28,369.58
2021-06-29,366.13
2021-06-30,370.42
2021-07-01,371.15
2021-07-04,371.99
2021-07-05,375.6
2021-07-06,375.64
2021-07-07,375.05
2021-07-08,375.88
2021-07-11,375.38
2021-07-12,376.97
2021-07-13,377.82
2021-07-14,380.7
2021-07-15,379.72
2021-07-18,376.46
2021-07-19,379.08
2021-07-20,377.32
2021-07-21,374.89
2021-07-22,376.46
2021-07-25,377.29
2021-07-26,374.42
2021-07-27,378.08
2021-07-28,379.25
2021-07-29,380.47
2021-08-01,376.4
2021-08-02,376.61
2021-08-03,377.37
2021-08-04,376.78
2021-08-05,374.81
2021-08-08,364.85
2021-08-09,363.04
2021-08-10,362.59
2021-08-11,366.2
2021-08-12,367.15
2021-08-15,370.45
2021-08-16,374.47
2021-08-17,374.54
2021-08-18,373.09
2021-08-19,374.47
2021-08-22,373.82
2021-08-23,376.5
2021-08-24,374.63
2021-08-25,373.06
2021-08-26,376.52
2021-08-29,377.67
2021-08-30,377.73
2021-08-31,377.9
2021-09-01,377.44
2021-09-02,377.19
2021-09-05,379.81
2021-09-06,378.09
2021-09-07,373.85
2021-09-08,372.32
2021-09-09,374.58
2021-09-12,372.5
2021-09-13,372.86
2021-09-14,374.09
2021-09-15,371.03
2021-09-16,367.26
2021-09-21,371.74
2021-09-22,368.74
2021-09-23,366.46
2021-09-26,367.4
2021-09-27,364.21
2021-09-28,363.54
2021-09-29,361.47
2021-10-07,366.78
2021-10-10,365.24
2021-10-11,367.26
2021-10-12,367.06
2021-10-13,371.99
2021-10-14,371.48
2021-10-17,366.62
2021-10-18,367.68
2021-10-19,366.66
2021-10-20,368.36
2021-10-21,369.79
2021-10-24,369.12
2021-10-25,370.7
2021-10-26,367.86
2021-10-27,371.5
2021-10-28,369.66
2021-10-31,367.9
2021-11-01,370.1
2021-11-02,367.37
2021-11-03,365.72
2021-11-04,370.72
2021-11-07,374.72
2021-11-08,376.0
2021-11-09,376.16
2021-11-10,381.84
2021-11-11,382.33
2021-11-14,380.89
2021-11-15,382.64
2021-11-16,381.17
2021-11-17,382.6
2021-11-18,381.8
2021-11-21,378.56
2021-11-22,371.31
2021-11-23,369.6
2021-11-24,369.34
2021-11-25,371.21
2021-11-28,369.67
2021-11-29,368.63
2021-11-30,367.5
2021-12-01,365.73
2021-12-02,364.83
2021-12-05,367.58
2021-12-06,366.84
2021-12-07,367.36
2021-12-08,365.8
2021-12-09,364.83
2021-12-12,367.03
2021-12-13,367.57
2021-12-14,363.67
2021-12-15,367.07
2021-12-16,371.73
2021-12-19,371.13
2021-12-20,368.9
2021-12-21,368.0
2021-12-22,371.63
2021-12-23,372.43
2021-12-26,372.27
2021-12-27,373.27
2021-12-28,371.51
2021-12-29,369.81
2021-12-30,374.0
2022-01-03,371.11
2022-01-04,372.52
2022-01-05,370.06
2022-01-06,368.26
2022-01-09,368.6
2022-01-10,371.66
2022-01-11,373.6
2022-01-12,374.32
2022-01-13,374.31
2022-01-16,372.41
2022-01-17,371.83
2022-01-18,371.61
2022-01-19,376.31
2022-01-20,376.4
2022-01-23,375.39
2022-01-24,376.1
2022-01-25,376.73
2022-01-26,370.81
2022-01-27,368.69
2022-02-06,371.12
2022-02-07,373.21
2022-02-08,374.94
2022-02-09,375.87
2022-02-10,373.97
2022-02-13,379.9
2022-02-14,384.18
2022-02-15,378.81
2022-02-16,382.64
2022-02-17,385.42
2022-02-20,385.32
2022-02-21,389.73
2022-02-22,386.94
2022-02-23,394.94
2022-02-24,390.06
2022-02-27,387.87
2022-02-28,387.9
2022-03-01,393.51
2022-03-02,392.32
2022-03-03,393.75
2022-03-06,402.29
2022-03-07,409.6
2022-03-08,415.48
2022-03-09,402.67
2022-03-10,403.65
2022-03-13,401.68
2022-03-14,393.83
2022-03-15,390.79
2022-03-16,394.54
2022-03-17,395.07
2022-03-20,393.89
2022-03-21,396.44
2022-03-22,393.85
2022-03-23,398.27
2022-03-24,400.83
2022-03-27,396.92
2022-03-28,394.59
2022-03-29,393.96
2022-03-30,393.55
2022-03-31,395.3
2022-04-05,393.62
2022-04-06,394.18
2022-04-07,395.05
2022-04-10,398.22
2022-04-11,400.81
2022-04-12,402.44
2022-04-13,402.94
2022-04-14,404.46
2022-04-17,406.75
2022-04-18,404.34
2022-04-19,399.31
2022-04-20,404.02
2022-04-21,405.9
2022-04-24,403.75
2022-04-25,400.55
2022-04-26,400.32
2022-04-27,399.74
2022-04-28,404.95
2022-05-04,403.77
2022-05-05,402.81
2022-05-08,404.53
2022-05-09,401.62
2022-05-10,399.39
2022-05-11,403.31
2022-05-12,399.36
2022-05-15,395.58
2022-05-16,397.72
2022-05-17,393.27
2022-05-18,394.87
2022-05-19,397.45
2022-05-22,397.41
2022-05-23,398.43
2022-05-24,398.97
2022-05-25,400.67
2022-05-26,402.36
2022-05-29,398.96
2022-05-30,397.85
2022-05-31,395.47
2022-06-01,398.46
2022-06-05,397.35
2022-06-06,395.57
2022-06-07,397.38
2022-06-08,398.11
2022-06-09,396.97
2022-06-12,403.61
2022-06-13,395.92
2022-06-14,393.91
2022-06-15,395.19
2022-06-16,397.83
2022-06-19,396.36
2022-06-20,395.56
2022-06-21,395.52
2022-06-22,396.03
2022-06-23,393.21
2022-06-26,395.78
2022-06-27,393.52
2022-06-28,392.86
2022-06-29,392.06
2022-06-30,388.67
2022-07-03,390.58
2022-07-04,390.21
2022-07-05,382.32
2022-07-06,377.22
2022-07-07,376.75
2022-07-10,376.69
2022-07-11,376.74
2022-07-12,374.21
2022-07-13,373.57
2022-07-14,372.4
2022-07-17,373.46
2022-07-18,372.5
2022-07-19,372.44
2022-07-20,369.38
2022-07-21,375.15
2022-07-24,376.46
2022-07-25,376.69
2022-07-26,375.83
2022-07-27,379.36
2022-07-28,384.72
2022-07-31,384.67
2022-08-01,387.27
2022-08-02,385.64
2022-08-03,386.65
2022-08-04,389.84
2022-08-07,387.92
2022-08-08,389.4
2022-08-09,390.47
2022-08-10,388.65
2022-08-11,390.17
2022-08-14,391.18
2022-08-15,390.68
2022-08-16,389.04
2022-08-17,386.91
2022-08-18,386.53
2022-08-21,385.58
2022-08-22,386.84
2022-08-23,388.64
2022-08-24,389.91
2022-08-25,390.68
2022-08-28,387.38
2022-08-29,388.94
2022-08-30,386.53
2022-08-31,383.76
2022-09-01,383.24
2022-09-04,386.93
2022-09-05,388.87
2022-09-06,386.39
2022-09-07,389.53
2022-09-08,389.85
2022-09-12,389.63
2022-09-13,386.99
2022-09-14,384.99
2022-09-15,383.68
2022-09-18,384.8
2022-09-19,385.73
2022-09-20,386.26
2022-09-21,385.79
2022-09-22,387.7
2022-09-25,384.59
2022-09-26,385.47
2022-09-27,387.17
2022-09-28,389.52
2022-09-29,389.82
2022-10-09,392.92
2022-10-10,392.4
2022-10-11,392.63
2022-10-12,392.86
2022-10-13,392.39
2022-10-16,390.66
2022-10-17,391.3
2022-10-18,390.43
2022-10-19,388.63
2022-10-20,388.23
2022-10-23,393.1
2022-10-24,393.94
2022-10-25,394.09
2022-10-26,393.24
2022-10-27,392.96
2022-10-30,391.77
2022-10-31,392.0
2022-11-01,392.71
2022-11-02,391.74
2022-11-03,391.8
2022-11-06,394.46
2022-11-07,395.57
2022-11-08,403.65
2022-11-09,403.87
2022-11-10,407.18
2022-11-13,403.5
2022-11-14,404.87
2022-11-15,406.81
2022-11-16,407.55
2022-11-17,407.12
2022-11-20,404.87
2022-11-21,404.81
2022-11-22,404.3
2022-11-23,405.88
2022-11-24,406.94
2022-11-27,407.64
2022-11-28,406.52
2022-11-29,405.85
2022-11-30,406.99
2022-12-01,409.51
2022-12-04,405.51
2022-12-05,401.37
2022-12-06,401.5
2022-12-07,402.88
2022-12-08,404.09
2022-12-11,403.91
2022-12-12,403.74
2022-12-13,408.22
2022-12-14,404.87
2022-12-15,403.0
2022-12-18,405.78
2022-12-19,405.92
2022-12-20,409.27
2022-12-21,409.82
2022-12-22,406.56
2022-12-25,407.07
2022-12-26,407.59
2022-12-27,408.39
2022-12-28,407.97
2022-12-29,410.46
2023-01-02,410.66
2023-01-03,412.47
2023-01-04,412.35
2023-01-05,409.39
2023-01-08,413.77
2023-01-09,413.39
2023-01-10,414.64
2023-01-11,414.14
2023-01-12,414.43
2023-01-15,416.7
2023-01-16,418.53
2023-01-17,417.52
2023-01-18,419.37
2023-01-19,422.31
2023-01-29,422.19
2023-01-30,419.31
2023-01-31,421.26
2023-02-01,424.53
2023-02-02,419.27
2023-02-05,413.73
2023-02-06,412.85
2023-02-07,412.8
2023-02-08,413.69
2023-02-09,411.88
2023-02-12,413.7
2023-02-13,413.53
2023-02-14,412.38
2023-02-15,412.0
2023-02-16,411.36
2023-02-19,413.08
2023-02-20,412.49
2023-02-21,413.67
2023-02-22,412.74
2023-02-23,413.64
2023-02-26,413.01
2023-02-27,413.2
2023-02-28,414.71
2023-03-01,414.25
2023-03-02,416.1
2023-03-05,419.2
2023-03-06,419.54
2023-03-07,415.01
2023-03-08,415.25
2023-03-09,417.58
2023-03-12,421.16
2023-03-13,426.33
2023-03-14,426.53
2023-03-15,430.29
2023-03-16,432.46
2023-03-19,446.46
2023-03-20,441.47
2023-03-21,435.1
2023-03-22,438.09
2023-03-23,439.63
2023-03-26,437.65
2023-03-27,435.12
2023-03-28,436.99
2023-03-29,437.66
2023-03-30,440.01
2023-04-02,434.87
2023-04-03,439.88
2023-04-05,446.5
2023-04-06,446.33
2023-04-09,442.02
2023-04-10,443.7
2023-04-11,447.45
2023-04-12,447.84
2023-04-13,449.76
2023-04-16,445.29
2023-04-17,443.47
2023-04-18,443.24
2023-04-19,444.06
2023-04-20,442.05
2023-04-23,440.8
2023-04-24,444.59
2023-04-25,445.83
2023-04-26,446.46
2023-04-27,443.25
2023-05-03,453.24
2023-05-04,455.57
2023-05-07,450.32
2023-05-08,451.01
2023-05-09,453.01
2023-05-10,452.91
2023-05-11,449.94
2023-05-14,451.91
2023-05-15,450.64
2023-05-16,448.79
2023-05-17,447.97
2023-05-18,446.32
2023-05-21,448.22
2023-05-22,446.49
2023-05-23,448.74
2023-05-24,446.97
2023-05-25,444.53
2023-05-28,444.6
2023-05-29,443.65
2023-05-30,449.55
2023-05-31,449.82
2023-06-01,451.16
2023-06-04,446.09
2023-06-05,449.03
2023-06-06,449.71
2023-06-07,447.6
2023-06-08,451.17
2023-06-11,451.55
2023-06-12,452.72
2023-06-13,449.98
2023-06-14,446.1
2023-06-15,450.01
2023-06-18,450.45
2023-06-19,451.13
2023-06-20,449.33
2023-06-25,448.65
2023-06-26,448.49
2023-06-27,446.68
2023-06-28,447.5
2023-06-29,448.6
2023-07-02,449.46
2023-07-03,450.08
2023-07-04,450.44
2023-07-05,450.45
2023-07-06,449.56
2023-07-09,451.0
2023-07-10,450.99
2023-07-11,450.91
2023-07-12,455.0
2023-07-13,452.74
2023-07-16,454.36
2023-07-17,455.77
2023-07-18,461.27
2023-07-19,460.93
2023-07-20,458.25
2023-07-23,457.98
2023-07-24,455.85
2023-07-25,457.59
2023-07-26,458.7
2023-07-27,455.23
2023-07-30,455.28
2023-07-31,456.69
2023-08-01,456.38
2023-08-02,454.49
2023-08-03,453.88
2023-08-06,455.06
2023-08-07,455.21
2023-08-08,454.8
2023-08-09,453.43
2023-08-10,455.19
2023-08-13,455.89
2023-08-14,455.91
2023-08-15,457.06
2023-08-16,457.14
2023-08-17,455.82
2023-08-20,457.67
2023-08-21,457.32
2023-08-22,458.58
2023-08-23,460.04
2023-08-24,458.84
2023-08-27,459.06
2023-08-28,460.59
2023-08-29,461.99
2023-08-30,463.51
2023-08-31,463.01
2023-09-03,465.28
2023-09-04,465.67
2023-09-05,464.68
2023-09-06,464.49
2023-09-07,467.41
2023-09-10,467.92
2023-09-11,468.62
2023-09-12,470.0
2023-09-13,474.58
2023-09-14,470.43
2023-09-17,467.83
2023-09-18,471.06
2023-09-19,473.9
2023-09-20,472.87
2023-09-21,471.71
2023-09-24,474.25
2023-09-25,474.34
2023-09-26,466.49
2023-09-27,450.36
2023-10-08,454.8
2023-10-09,448.86
2023-10-10,450.93
2023-10-11,453.5
2023-10-12,455.18
2023-10-15,462.53
2023-10-16,463.52
2023-10-17,466.7
2023-10-18,469.78
2023-10-19,474.96
2023-10-22,473.98
2023-10-23,473.13
2023-10-24,472.52
2023-10-25,475.19
2023-10-26,475.42
2023-10-29,477.88
2023-10-30,478.25
2023-10-31,476.06
2023-11-01,476.83
2023-11-02,476.83
2023-11-05,474.76
2023-11-06,472.83
2023-11-07,470.7
2023-11-08,467.94
2023-11-09,470.55
2023-11-12,468.84
2023-11-13,470.66
2023-11-14,472.23
2023-11-15,470.82
2023-11-16,471.93
2023-11-19,467.54
2023-11-20,466.46
2023-11-21,464.8
2023-11-22,464.3
2023-11-23,464.82
2023-11-26,469.23
2023-11-27,471.82
2023-11-28,474.38
2023-11-29,474.54
2023-11-30,474.73
2023-12-03,480.89
2023-12-04,473.65
2023-12-05,472.88
2023-12-06,473.57
2023-12-07,474.3
2023-12-10,471.23
2023-12-11,468.86
2023-12-12,468.89
2023-12-13,475.37
2023-12-14,474.81
2023-12-17,474.35
2023-12-18,474.77
2023-12-19,476.9
2023-12-20,476.36
2023-12-21,479.1
2023-12-24,479.26
2023-12-25,481.46
2023-12-26,482.03
2023-12-27,482.65
2023-12-28,480.93
2024-01-01,482.37
2024-01-02,482.4
2024-01-03,480.93
2024-01-04,481.33
2024-01-07,482.05
2024-01-08,479.61
2024-01-09,478.9
2024-01-10,479.06
2024-01-11,480.0
2024-01-14,482.67
2024-01-15,483.27
2024-01-16,479.98
2024-01-17,478.14
2024-01-18,480.05
2024-01-21,478.83
2024-01-22,478.84
2024-01-23,478.85
2024-01-24,476.42
2024-01-25,478.61
2024-01-28,479.78
2024-01-29,480.92
2024-01-30,481.19
2024-01-31,481.87
2024-02-01,483.65
2024-02-04,480.74
2024-02-05,479.56
2024-02-06,480.8
2024-02-07,482.02
2024-02-08,480.24
2024-02-18,480.07
2024-02-19,479.91
2024-02-20,479.78
2024-02-21,479.57
2024-02-22,478.32
2024-02-25,480.91
2024-02-26,480.57
2024-02-27,480.42
2024-02-28,480.99
2024-02-29,482.99
2024-03-03,489.12
2024-03-04,496.29
2024-03-05,499.33
2024-03-06,505.09
2024-03-07,505.12
2024-03-10,507.54
2024-03-11,505.42
2024-03-12,504.6
2024-03-13,505.41
2024-03-14,506.75
2024-03-17,503.1
2024-03-18,503.97
2024-03-19,504.64
2024-03-20,514.3
2024-03-21,511.4
2024-03-24,511.92
2024-03-25,512.91
2024-03-26,515.3
2024-03-27,518.58
2024-03-28,529.8
2024-03-31,532.97
2024-04-01,533.38
2024-04-02,540.16
2024-04-07,553.7
2024-04-08,555.55
2024-04-09,557.69
2024-04-10,554.01
2024-04-11,568.1
2024-04-14,560.78
2024-04-15,564.66
2024-04-16,565.63
2024-04-17,563.37
2024-04-18,565.83
2024-04-21,556.11
2024-04-22,542.93
2024-04-23,548.15
2024-04-24,547.68
2024-04-25,551.65
2024-04-28,548.52
2024-04-29,546.99
2024-05-05,544.08
2024-05-06,545.28
2024-05-07,544.54
2024-05-08,543.61
2024-05-09,556.44
2024-05-12,553.36
2024-05-13,551.81
2024-05-14,555.46
2024-05-15,560.67
2024-05-16,561.14
2024-05-19,574.83
2024-05-20,568.2
2024-05-21,568.9
2024-05-22,556.29
2024-05-23,550.57
2024-05-26,552.51
2024-05-27,552.72
2024-05-28,555.96
2024-05-29,551.69
2024-05-30,553.45
2024-06-02,549.25
2024-06-03,553.56
2024-06-04,550.9
2024-06-05,558.97
2024-06-06,559.6
2024-06-10,542.78
2024-06-11,545.87
2024-06-12,545.9
2024-06-13,546.36
2024-06-16,547.08
2024-06-17,547.66
2024-06-18,549.54
2024-06-19,553.96
2024-06-20,556.92
2024-06-23,548.59
2024-06-24,549.49
2024-06-25,546.21
2024-06-26,543.06
2024-06-27,549.47
2024-06-30,549.47
2024-07-01,550.41
2024-07-02,553.52
2024-07-03,556.4
2024-07-04,557.81
2024-07-07,559.43
2024-07-08,556.81
2024-07-09,559.46
2024-07-10,561.49
2024-07-11,564.46
2024-07-14,564.29
2024-07-15,570.2
2024-07-16,577.33
2024-07-17,577.12
2024-07-18,562.3
2024-07-21,562.59
2024-07-22,559.65
2024-07-23,566.13
2024-07-24,552.54
2024-07-25,554.8
2024-07-28,558.68
2024-07-29,558.91
2024-07-30,564.0
2024-07-31,568.49
2024-08-01,571.09
2024-08-04,558.05
2024-08-05,553.24
2024-08-06,554.77
2024-08-07,554.81
2024-08-08,559.5
2024-08-11,563.74
2024-08-12,568.1
2024-08-13,566.6
2024-08-14,565.69
2024-08-15,566.41
2024-08-18,572.14
2024-08-19,572.7
2024-08-20,574.63
2024-08-21,573.01
2024-08-22,571.3
2024-08-25,574.45
2024-08-26,574.6
2024-08-27,573.78
2024-08-28,574.16
2024-08-29,573.63
2024-09-01,569.91
2024-09-02,570.96
2024-09-03,567.4
2024-09-04,570.83
2024-09-05,572.5
2024-09-08,568.62
2024-09-09,572.44
2024-09-10,575.24
2024-09-11,574.43
2024-09-12,583.19
2024-09-17,582.63
2024-09-18,581.62
2024-09-19,587.29
2024-09-22,592.56
2024-09-23,592.12
2024-09-24,596.26
2024-09-25,597.46
2024-09-26,597.53
2024-09-29,594.57
2024-10-07,593.87
2024-10-08,586.76
2024-10-09,588.93
2024-10-10,595.48
2024-10-13,601.39
2024-10-14,601.67
2024-10-15,610.06
2024-10-16,612.74
2024-10-17,617.18
2024-10-20,624.21
2024-10-21,624.79
2024-10-22,628.21
2024-10-23,622.96
2024-10-24,622.77
2024-10-27,625.28
2024-10-28,629.96
2024-10-29,636.83
2024-10-30,634.27
2024-10-31,628.2
2024-11-03,623.68
2024-11-04,623.47
2024-11-05,623.24
2024-11-06,609.72
2024-11-07,613.73
2024-11-10,614.06
2024-11-11,604.04
2024-11-12,602.87
2024-11-13,591.42
2024-11-14,591.93
2024-11-17,598.79
2024-11-18,608.12
2024-11-19,609.35
2024-11-20,616.16
2024-11-21,623.75
2024-11-24,616.26
2024-11-25,608.21
2024-11-26,614.31
2024-11-27,610.69
2024-11-28,615.69
2024-12-01,611.57
2024-12-02,617.04
2024-12-03,616.15
2024-12-04,616.35
2024-12-05,614.01
2024-12-08,617.15
2024-12-09,619.41
2024-12-10,624.79
2024-12-11,629.04
2024-12-12,623.77
2024-12-15,617.67
2024-12-16,617.3
2024-12-17,616.7
2024-12-18,611.85
2024-12-19,612.32
2024-12-22,618.26
2024-12-23,616.12
2024-12-24,617.08
2024-12-25,617.96
2024-12-26,618.43
2024-12-29,616.32
2024-12-30,616.26
2025-01-01,621.68
2025-01-02,626.77
2025-01-05,624.1
2025-01-06,624.76
2025-01-07,627.13
2025-01-08,630.36
2025-01-09,634.72
2025-01-12,636.66
2025-01-13,632.29
2025-01-14,634.74
2025-01-15,636.95
2025-01-16,638.72
2025-01-19,637.91
2025-01-20,637.85
2025-01-21,643.32
2025-01-22,643.9
2025-01-23,646.59
2025-01-26,644.29
2025-02-04,668.01
2025-02-05,667.52
2025-02-06,668.03
2025-02-09,677.64
2025-02-10,684.64
2025-02-11,680.44
2025-02-12,683.34
2025-02-13,686.99
2025-02-16,676.02
2025-02-17,682.21
2025-02-18,686.61
2025-02-19,688.76
2025-02-20,683.66
2025-02-23,685.46
2025-02-24,684.99
2025-02-25,679.22
2025-02-26,676.54
2025-02-27,671.8
2025-03-02,672.23
2025-03-03,676.35
2025-03-04,681.66
2025-03-05,680.5
2025-03-06,679.43
2025-03-09,681.17
2025-03-10,677.38
2025-03-11,679.54
2025-03-12,684.56
2025-03-13,694.6
2025-03-16,695.68
2025-03-17,700.24
2025-03-18,707.67
2025-03-19,709.12
2025-03-20,705.83
2025-03-23,706.01
2025-03-24,705.12
2025-03-25,707.36
2025-03-26,708.8
2025-03-27,721.16
2025-03-30,728.34
2025-03-31,735.51
2025-04-01,732.66
2025-04-02,737.95
2025-04-06,716.19
2025-04-07,718.34
2025-04-08,726.26
2025-04-09,742.95
2025-04-10,756.94
2025-04-13,762.48
2025-04-14,762.75
2025-04-15,779.86
2025-04-16,788.32
2025-04-17,790.46
2025-04-20,803.84
2025-04-21,830.03
2025-04-22,786.16
2025-04-23,793.13
2025-04-24,785.9
2025-04-27,778.7
2025-04-28,782.74
2025-04-29,778.89
2025-05-05,792.86
2025-05-06,799.1
2025-05-07,786.98
2025-05-08,785.54
2025-05-11,766.27
2025-05-12,763.87
2025-05-13,758.55
2025-05-14,736.17
2025-05-15,748.62
2025-05-18,752.66
2025-05-19,751.54
2025-05-20,775.17
2025-05-21,776.85
2025-05-22,776.65
2025-05-25,774.33
2025-05-26,768.07
2025-05-27,768.61
2025-05-28,761.27
2025-05-29,768.02
2025-06-02,779.5
2025-06-03,779.61
2025-06-04,780.37
2025-06-05,779.91
2025-06-08,771.29
2025-06-09,772.7
2025-06-10,774.74
2025-06-11,781.68
2025-06-12,790.75
2025-06-15,788.88
2025-06-16,781.72
2025-06-17,782.37
2025-06-18,778.63
2025-06-19,775.46
2025-06-22,778.15
2025-06-23,769.24
2025-06-24,771.26
2025-06-25,772.07
2025-06-26,763.68
2025-06-29,762.95
2025-06-30,771.22
2025-07-01,771.38
2025-07-02,776.94
2025-07-03,772.79
2025-07-06,767.19
2025-07-07,772.23
2025-07-08,763.11
2025-07-09,769.27
2025-07-10,769.97
2025-07-13,776.79
2025-07-14,775.99
2025-07-15,772.47
2025-07-16,772.0
2025-07-17,772.72
2025-07-20,777.6
2025-07-21,780.79
2025-07-22,788.42
2025-07-23,774.8
2025-07-24,773.26
2025-07-27,771.23
2025-07-28,767.85
2025-07-29,769.74
2025-07-30,766.68
2025-07-31,767.07
2025-08-03,777.29
2025-08-04,778.88
2025-08-05,780.05
2025-08-06,781.41
2025-08-07,784.05
2025-08-10,776.2
2025-08-11,772.76
2025-08-12,774.2
2025-08-13,775.51
2025-08-14,772.66
2025-08-17,774.31
2025-08-18,771.9
2025-08-19,769.54
2025-08-20,771.83
2025-08-21,770.55
2025-08-24,775.89
2025-08-25,777.89
2025-08-26,778.31
2025-08-27,780.38
2025-08-28,782.17
2025-08-31,795.01
2025-09-01,799.95
2025-09-02,810.72
2025-09-03,808.93
2025-09-04,811.94
2025-09-07,819.45
2025-09-08,831.08
2025-09-09,829.88
2025-09-10,827.78
2025-09-11,830.98
2025-09-14,828.53
2025-09-15,838.42
2025-09-16,832.53
2025-09-17,822.49
2025-09-18,825.63
2025-09-21,840.77
2025-09-22,850.09
2025-09-23,855.42
2025-09-24,850.68
2025-09-25,852.4
2025-09-28,862.34
2025-09-29,872.38
2025-10-08,911.33
2025-10-09,898.59
2025-10-12,924.55
2025-10-13,936.14
2025-10-14,957.71
2025-10-15,967.46
2025-10-16,998.8
2025-10-19,972.39
2025-10-20,991.8
2025-10-21,951.41
2025-10-22,941.53
2025-10-23,936.94
2025-10-26,932.58
2025-10-27,899.11
2025-10-28,908.34
2025-10-29,908.96
2025-10-30,920.45
2025-11-02,919.45
2025-11-03,913.54
2025-11-04,910.37
2025-11-05,916.45
2025-11-06,919.3
2025-11-09,933.87
2025-11-10,946.77
2025-11-11,943.52
2025-11-12,958.72
2025-11-13,951.06
2025-11-16,928.44
2025-11-17,917.54
2025-11-18,936.04
2025-11-19,930.85
2025-11-20,922.7
2025-11-23,926.34
2025-11-24,942.4
2025-11-25,942.19
2025-11-26,942.44
2025-11-27,948.34
2025-11-30,958.0
2025-12-01,953.74
2025-12-02,951.51
2025-12-03,948.63
2025-12-04,955.9
2025-12-07,953.33
2025-12-08,946.96
2025-12-09,951.34
2025-12-10,952.81
2025-12-11,965.28
2025-12-14,978.02
2025-12-15,966.73
2025-12-16,974.09
2025-12-17,974.99
2025-12-18,974.76
2025-12-21,993.82
2025-12-22,1007.57
2025-12-23,1008.94
2025-12-24,1002.83
2025-12-25,1009.96
2025-12-28,1001.63
2025-12-29,980.74
2025-12-30,973.33
2026-01-04,992.86
2026-01-05,1002.84
2026-01-06,997.08
2026-01-07,995.88
2026-01-08,1003.71
2026-01-11,1023.27
2026-01-12,1024.88
2026-01-13,1037.55
2026-01-14,1032.73
2026-01-15,1032.44
2026-01-18,1046.77
2026-01-19,1055.0
2026-01-20,1088.51
2026-01-21,1082.97
2026-01-22,1110.56
2026-01-25,1142.06
2026-01-26,1143.87
2026-01-27,1181.32
2026-01-28,1248.22
2026-01-29,1160.68
2026-02-01,1011.14
2026-02-02,1089.93
2026-02-03,1137.94
2026-02-04,1102.14
2026-02-05,1085.72
2026-02-08,1124.04
2026-02-09,1118.1
2026-02-10,1125.69
2026-02-11,1123.27
2026-02-12,1104.67
2026-02-23,1146.73
2026-02-24,1147.47
2026-02-25,1143.36
2026-02-26,1145.03
2026-03-01,1194.07
2026-03-02,1180.89
2026-03-03,1151.26
2026-03-04,1148.76
2026-03-05,1139.95
2026-03-08,1137.97
2026-03-09,1147.94
2026-03-10,1149.92
2026-03-11,1146.31
2026-03-12,1131.73
2026-03-15,1117.17
2026-03-16,1114.86
2026-03-17,1112.41
2026-03-18,1061.35
2026-03-19,1038.52
2026-03-22,938.58
2026-03-23,977.02
2026-03-24,1014.14
2026-03-25,992.09
2026-03-26,995.34
2026-03-29,1011.43
2026-03-30,1016.94
2026-03-31,1048.62
2026-04-01,1021.3
2026-04-02,1032.04
2026-04-06,1031.14
2026-04-07,1058.84
2026-04-08,1038.52
2026-04-09,1045.68
2026-04-12,1041.58
2026-04-13,1050.49
2026-04-14,1055.39
2026-04-15,1058.62
2026-04-16,1051.22
2026-04-19,1052.36
2026-04-20,1049.29
2026-04-21,1048.93
2026-04-22,1038.58
2026-04-23,1030.62
2026-04-26,1037.69
2026-04-27,1021.57
2026-04-28,1010.5
2026-04-29,1013.36
2026-05-05,1026.44
2026-05-06,1038.9
2026-05-07,1036.11
2026-05-10,1025.56
2026-05-11,1028.92
2026-05-12,1029.29
2026-05-13,1027.51
2026-05-14,1003.05
2026-05-17,998.55
2026-05-18,998.07
2026-05-19,983.69
2026-05-20,992.5
2026-05-21,992.31
2026-05-24,997.85
2026-05-25,991.92
2026-05-26,981.19
2026-05-27,958.82
2026-05-28,985.98
2026-05-31,981.24
2026-06-01,987.34
2026-06-02,975.0
